timestamp;utcOffset;speed;direction;directionType;gust;optimalScore;datetime_utc
1719334800;-3;30.51967;188.84531;Onshore;30.51967;0;2024-06-25 17:00:00+00:00
1719338400;-3;23.48937;195.10124;Onshore;25.56293;0;2024-06-25 18:00:00+00:00
1719342000;-3;23.48937;195.10124;Onshore;25.56293;0;2024-06-25 19:00:00+00:00
1719345600;-3;23.48937;195.10124;Onshore;25.56293;0;2024-06-25 20:00:00+00:00
1719349200;-3;15.61245;190.95185;Onshore;15.91176;0;2024-06-25 21:00:00+00:00
1719352800;-3;15.61245;190.95185;Onshore;15.91176;0;2024-06-25 22:00:00+00:00
1719356400;-3;15.61245;190.95185;Onshore;15.91176;0;2024-06-25 23:00:00+00:00
1719360000;-3;16.296;167.6415;Onshore;17.72997;0;2024-06-26 00:00:00+00:00
1719363600;-3;16.296;167.6415;Onshore;17.72997;0;2024-06-26 01:00:00+00:00
1719367200;-3;16.296;167.6415;Onshore;17.72997;0;2024-06-26 02:00:00+00:00
1719370800;-3;22.04733;118.06081;Onshore;25.96846;0;2024-06-26 03:00:00+00:00
1719374400;-3;22.04733;118.06081;Onshore;25.96846;0;2024-06-26 04:00:00+00:00
1719378000;-3;22.04733;118.06081;Onshore;25.96846;0;2024-06-26 05:00:00+00:00
1719381600;-3;17.79004;58.03407;Cross-shore;22.68;0;2024-06-26 06:00:00+00:00
1719385200;-3;17.79004;58.03407;Cross-shore;22.68;0;2024-06-26 07:00:00+00:00
1719388800;-3;17.79004;58.03407;Cross-shore;22.68;0;2024-06-26 08:00:00+00:00
1719392400;-3;16.8924;294.86134;Offshore;16.8924;0;2024-06-26 09:00:00+00:00
1719396000;-3;16.8924;294.86134;Offshore;16.8924;0;2024-06-26 10:00:00+00:00
1719399600;-3;16.8924;294.86134;Offshore;16.8924;0;2024-06-26 11:00:00+00:00
1719403200;-3;28.74511;346.47387;Offshore;43.94995;0;2024-06-26 12:00:00+00:00
1719406800;-3;28.74511;346.47387;Offshore;43.94995;0;2024-06-26 13:00:00+00:00
1719410400;-3;28.74511;346.47387;Offshore;43.94995;0;2024-06-26 14:00:00+00:00
1719414000;-3;41.92601;343.92425;Offshore;53.68698;0;2024-06-26 15:00:00+00:00
1719417600;-3;41.92601;343.92425;Offshore;53.68698;0;2024-06-26 16:00:00+00:00
1719421200;-3;41.92601;343.92425;Offshore;53.68698;0;2024-06-26 17:00:00+00:00
1719424800;-3;30.31574;330.52755;Offshore;39.96549;0;2024-06-26 18:00:00+00:00
1719428400;-3;30.31574;330.52755;Offshore;39.96549;0;2024-06-26 19:00:00+00:00
1719432000;-3;30.31574;330.52755;Offshore;39.96549;0;2024-06-26 20:00:00+00:00
1719435600;-3;43.86902;207.1055;Cross-shore;49.06575;0;2024-06-26 21:00:00+00:00
1719439200;-3;43.86902;207.1055;Cross-shore;49.06575;0;2024-06-26 22:00:00+00:00
1719442800;-3;43.86902;207.1055;Cross-shore;49.06575;0;2024-06-26 23:00:00+00:00
1719446400;-3;51.55193;206.38519;Cross-shore;54.37238;0;2024-06-27 00:00:00+00:00
1719450000;-3;51.55193;206.38519;Cross-shore;54.37238;0;2024-06-27 01:00:00+00:00
1719453600;-3;51.55193;206.38519;Cross-shore;54.37238;0;2024-06-27 02:00:00+00:00
1719457200;-3;45.14818;208.15896;Cross-shore;46.94134;0;2024-06-27 03:00:00+00:00
1719460800;-3;45.14818;208.15896;Cross-shore;46.94134;0;2024-06-27 04:00:00+00:00
1719464400;-3;45.14818;208.15896;Cross-shore;46.94134;0;2024-06-27 05:00:00+00:00
1719468000;-3;37.81021;210.45287;Cross-shore;38.17358;0;2024-06-27 06:00:00+00:00
1719471600;-3;37.81021;210.45287;Cross-shore;38.17358;0;2024-06-27 07:00:00+00:00
1719475200;-3;37.81021;210.45287;Cross-shore;38.17358;0;2024-06-27 08:00:00+00:00
1719478800;-3;27.33507;214.70748;Cross-shore;27.37795;0;2024-06-27 09:00:00+00:00
1719482400;-3;27.33507;214.70748;Cross-shore;27.37795;0;2024-06-27 10:00:00+00:00
1719486000;-3;27.33507;214.70748;Cross-shore;27.37795;0;2024-06-27 11:00:00+00:00
1719489600;-3;18.24522;226.45997;Cross-shore;18.24522;2;2024-06-27 12:00:00+00:00
1719493200;-3;18.24522;226.45997;Cross-shore;18.24522;2;2024-06-27 13:00:00+00:00
1719496800;-3;18.24522;226.45997;Cross-shore;18.24522;2;2024-06-27 14:00:00+00:00
1719500400;-3;7.16478;270.07176;Offshore;7.16478;2;2024-06-27 15:00:00+00:00
1719504000;-3;7.16478;270.07176;Offshore;7.16478;2;2024-06-27 16:00:00+00:00
1719507600;-3;7.16478;270.07176;Offshore;7.16478;2;2024-06-27 17:00:00+00:00
1719511200;-3;7.77608;6.41599;Offshore;10.0803;2;2024-06-27 18:00:00+00:00
1719514800;-3;7.77608;6.41599;Offshore;10.0803;2;2024-06-27 19:00:00+00:00
1719518400;-3;7.77608;6.41599;Offshore;10.0803;2;2024-06-27 20:00:00+00:00
1719522000;-3;19.39181;33.67599;Cross-shore;20.25738;0;2024-06-27 21:00:00+00:00
1719525600;-3;19.39181;33.67599;Cross-shore;20.25738;0;2024-06-27 22:00:00+00:00
1719529200;-3;19.39181;33.67599;Cross-shore;20.25738;0;2024-06-27 23:00:00+00:00
1719532800;-3;23.12755;19.51111;Offshore;23.12755;0;2024-06-28 00:00:00+00:00
1719536400;-3;23.12755;19.51111;Offshore;23.12755;0;2024-06-28 01:00:00+00:00
1719540000;-3;23.12755;19.51111;Offshore;23.12755;0;2024-06-28 02:00:00+00:00
1719543600;-3;39.98749;355.90109;Offshore;44.69911;0;2024-06-28 03:00:00+00:00
1719547200;-3;39.98749;355.90109;Offshore;44.69911;0;2024-06-28 04:00:00+00:00
1719550800;-3;39.98749;355.90109;Offshore;44.69911;0;2024-06-28 05:00:00+00:00
1719554400;-3;52.52606;349.80261;Offshore;60.8464;0;2024-06-28 06:00:00+00:00
1719558000;-3;52.52606;349.80261;Offshore;60.8464;0;2024-06-28 07:00:00+00:00
1719561600;-3;52.52606;349.80261;Offshore;60.8464;0;2024-06-28 08:00:00+00:00
1719565200;-3;48.64519;348.14168;Offshore;57.2886;0;2024-06-28 09:00:00+00:00
1719568800;-3;48.64519;348.14168;Offshore;57.2886;0;2024-06-28 10:00:00+00:00
1719572400;-3;48.64519;348.14168;Offshore;57.2886;0;2024-06-28 11:00:00+00:00
1719576000;-3;16.79258;253.2132;Offshore;19.51799;0;2024-06-28 12:00:00+00:00
1719579600;-3;16.79258;253.2132;Offshore;19.51799;0;2024-06-28 13:00:00+00:00
1719583200;-3;16.79258;253.2132;Offshore;19.51799;0;2024-06-28 14:00:00+00:00
1719586800;-3;16.08536;229.09474;Cross-shore;18.81642;2;2024-06-28 15:00:00+00:00
1719590400;-3;16.08536;229.09474;Cross-shore;18.81642;2;2024-06-28 16:00:00+00:00
1719594000;-3;16.08536;229.09474;Cross-shore;18.81642;2;2024-06-28 17:00:00+00:00
1719597600;-3;2.51641;321.7237;Offshore;4.33173;2;2024-06-28 18:00:00+00:00
1719601200;-3;2.51641;321.7237;Offshore;4.33173;2;2024-06-28 19:00:00+00:00
1719604800;-3;2.51641;321.7237;Offshore;4.33173;2;2024-06-28 20:00:00+00:00
1719608400;-3;27.24198;186.08169;Onshore;27.24198;0;2024-06-28 21:00:00+00:00
1719612000;-3;27.24198;186.08169;Onshore;27.24198;0;2024-06-28 22:00:00+00:00
1719615600;-3;27.24198;186.08169;Onshore;27.24198;0;2024-06-28 23:00:00+00:00
1719619200;-3;25.22899;199.04215;Onshore;28.83616;0;2024-06-29 00:00:00+00:00
1719622800;-3;25.22899;199.04215;Onshore;28.83616;0;2024-06-29 01:00:00+00:00
1719626400;-3;25.22899;199.04215;Onshore;28.83616;0;2024-06-29 02:00:00+00:00
1719630000;-3;39.31391;200.66618;Cross-shore;39.66209;0;2024-06-29 03:00:00+00:00
1719633600;-3;39.31391;200.66618;Cross-shore;39.66209;0;2024-06-29 04:00:00+00:00
1719637200;-3;39.31391;200.66618;Cross-shore;39.66209;0;2024-06-29 05:00:00+00:00
1719640800;-3;41.49312;201.43883;Cross-shore;41.49312;0;2024-06-29 06:00:00+00:00
1719644400;-3;41.49312;201.43883;Cross-shore;41.49312;0;2024-06-29 07:00:00+00:00
1719648000;-3;41.49312;201.43883;Cross-shore;41.49312;0;2024-06-29 08:00:00+00:00
1719651600;-3;42.34128;204.81944;Cross-shore;42.4824;0;2024-06-29 09:00:00+00:00
1719655200;-3;42.34128;204.81944;Cross-shore;42.4824;0;2024-06-29 10:00:00+00:00
1719658800;-3;42.34128;204.81944;Cross-shore;42.4824;0;2024-06-29 11:00:00+00:00
1719662400;-3;41.71349;208.81962;Cross-shore;42.84737;0;2024-06-29 12:00:00+00:00
1719666000;-3;41.71349;208.81962;Cross-shore;42.84737;0;2024-06-29 13:00:00+00:00
1719669600;-3;41.71349;208.81962;Cross-shore;42.84737;0;2024-06-29 14:00:00+00:00
1719673200;-3;37.53376;214.66552;Cross-shore;37.53376;0;2024-06-29 15:00:00+00:00
1719676800;-3;37.53376;214.66552;Cross-shore;37.53376;0;2024-06-29 16:00:00+00:00
1719680400;-3;37.53376;214.66552;Cross-shore;37.53376;0;2024-06-29 17:00:00+00:00
1719684000;-3;37.2981;206.26479;Cross-shore;37.2981;0;2024-06-29 18:00:00+00:00
1719687600;-3;37.2981;206.26479;Cross-shore;37.2981;0;2024-06-29 19:00:00+00:00
1719691200;-3;37.2981;206.26479;Cross-shore;37.2981;0;2024-06-29 20:00:00+00:00
1719694800;-3;36.36917;203.65053;Cross-shore;36.36917;0;2024-06-29 21:00:00+00:00
1719698400;-3;36.36917;203.65053;Cross-shore;36.36917;0;2024-06-29 22:00:00+00:00
1719702000;-3;36.36917;203.65053;Cross-shore;36.36917;0;2024-06-29 23:00:00+00:00
1719705600;-3;37.79034;208.67688;Cross-shore;38.57542;0;2024-06-30 00:00:00+00:00
1719709200;-3;37.79034;208.67688;Cross-shore;38.57542;0;2024-06-30 01:00:00+00:00
1719712800;-3;37.79034;208.67688;Cross-shore;38.57542;0;2024-06-30 02:00:00+00:00
1719716400;-3;41.73317;212.05034;Cross-shore;41.73317;0;2024-06-30 03:00:00+00:00
1719720000;-3;41.73317;212.05034;Cross-shore;41.73317;0;2024-06-30 04:00:00+00:00
1719723600;-3;41.73317;212.05034;Cross-shore;41.73317;0;2024-06-30 05:00:00+00:00
1719727200;-3;43.67758;209.73087;Cross-shore;43.67758;0;2024-06-30 06:00:00+00:00
1719730800;-3;43.67758;209.73087;Cross-shore;43.67758;0;2024-06-30 07:00:00+00:00
1719734400;-3;43.67758;209.73087;Cross-shore;43.67758;0;2024-06-30 08:00:00+00:00
1719738000;-3;40.77821;210.34576;Cross-shore;40.77821;0;2024-06-30 09:00:00+00:00
1719741600;-3;40.77821;210.34576;Cross-shore;40.77821;0;2024-06-30 10:00:00+00:00
1719745200;-3;40.77821;210.34576;Cross-shore;40.77821;0;2024-06-30 11:00:00+00:00
1719748800;-3;31.59173;216.07968;Cross-shore;31.59173;2;2024-06-30 12:00:00+00:00
1719752400;-3;31.59173;216.07968;Cross-shore;31.59173;2;2024-06-30 13:00:00+00:00
1719756000;-3;31.59173;216.07968;Cross-shore;31.59173;2;2024-06-30 14:00:00+00:00
1719759600;-3;23.01797;220.16455;Cross-shore;23.01797;2;2024-06-30 15:00:00+00:00
1719763200;-3;23.01797;220.16455;Cross-shore;23.01797;2;2024-06-30 16:00:00+00:00
1719766800;-3;23.01797;220.16455;Cross-shore;23.01797;2;2024-06-30 17:00:00+00:00
1719770400;-3;14.14462;210.93044;Cross-shore;14.14462;0;2024-06-30 18:00:00+00:00
1719774000;-3;14.14462;210.93044;Cross-shore;14.14462;0;2024-06-30 19:00:00+00:00
1719777600;-3;14.14462;210.93044;Cross-shore;14.14462;0;2024-06-30 20:00:00+00:00
1719781200;-3;8.0863;196.52099;Onshore;8.0863;2;2024-06-30 21:00:00+00:00
1719784800;-3;8.0863;196.52099;Onshore;8.0863;2;2024-06-30 22:00:00+00:00
1719788400;-3;8.0863;196.52099;Onshore;8.0863;2;2024-06-30 23:00:00+00:00
1719792000;-3;7.35638;223.99163;Cross-shore;7.35638;2;2024-07-01 00:00:00+00:00
1719795600;-3;7.35638;223.99163;Cross-shore;7.35638;2;2024-07-01 01:00:00+00:00
1719799200;-3;7.35638;223.99163;Cross-shore;7.35638;2;2024-07-01 02:00:00+00:00
1719802800;-3;4.82696;298.17797;Offshore;4.82696;2;2024-07-01 03:00:00+00:00
1719806400;-3;4.82696;298.17797;Offshore;4.82696;2;2024-07-01 04:00:00+00:00
1719810000;-3;4.82696;298.17797;Offshore;4.82696;2;2024-07-01 05:00:00+00:00
1719813600;-3;11.36144;340.78734;Offshore;11.59024;0;2024-07-01 06:00:00+00:00
1719817200;-3;11.36144;340.78734;Offshore;11.59024;0;2024-07-01 07:00:00+00:00
1719820800;-3;11.36144;340.78734;Offshore;11.59024;0;2024-07-01 08:00:00+00:00
1719824400;-3;15.88904;354.91677;Offshore;16.94085;0;2024-07-01 09:00:00+00:00
1719828000;-3;15.88904;354.91677;Offshore;16.94085;0;2024-07-01 10:00:00+00:00
1719831600;-3;15.88904;354.91677;Offshore;16.94085;0;2024-07-01 11:00:00+00:00
1719835200;-3;22.17672;340.87712;Offshore;23.04425;0;2024-07-01 12:00:00+00:00
1719838800;-3;22.17672;340.87712;Offshore;23.04425;0;2024-07-01 13:00:00+00:00
1719842400;-3;22.17672;340.87712;Offshore;23.04425;0;2024-07-01 14:00:00+00:00
1719846000;-3;27.42992;353.28289;Offshore;28.51512;0;2024-07-01 15:00:00+00:00
1719849600;-3;27.42992;353.28289;Offshore;28.51512;0;2024-07-01 16:00:00+00:00
1719853200;-3;27.42992;353.28289;Offshore;28.51512;0;2024-07-01 17:00:00+00:00
1719856800;-3;27.94851;351.05722;Offshore;28.25221;0;2024-07-01 18:00:00+00:00
1719860400;-3;27.94851;351.05722;Offshore;28.25221;0;2024-07-01 19:00:00+00:00
1719864000;-3;27.94851;351.05722;Offshore;28.25221;0;2024-07-01 20:00:00+00:00
1719867600;-3;17.02841;342.23177;Offshore;17.02841;0;2024-07-01 21:00:00+00:00
1719871200;-3;17.02841;342.23177;Offshore;17.02841;0;2024-07-01 22:00:00+00:00
1719874800;-3;17.02841;342.23177;Offshore;17.02841;0;2024-07-01 23:00:00+00:00
1719878400;-3;18.43851;329.76764;Offshore;18.43851;0;2024-07-02 00:00:00+00:00
1719882000;-3;18.43851;329.76764;Offshore;18.43851;0;2024-07-02 01:00:00+00:00
1719885600;-3;18.43851;329.76764;Offshore;18.43851;0;2024-07-02 02:00:00+00:00
1719889200;-3;12.87027;319.89055;Offshore;13.33594;0;2024-07-02 03:00:00+00:00
1719892800;-3;12.87027;319.89055;Offshore;13.33594;0;2024-07-02 04:00:00+00:00
1719896400;-3;12.87027;319.89055;Offshore;13.33594;0;2024-07-02 05:00:00+00:00
1719900000;-3;14.84625;344.85043;Offshore;16.31969;0;2024-07-02 06:00:00+00:00
1719903600;-3;14.84625;344.85043;Offshore;16.31969;0;2024-07-02 07:00:00+00:00
1719907200;-3;14.84625;344.85043;Offshore;16.31969;0;2024-07-02 08:00:00+00:00
1719910800;-3;20.37767;347.57556;Offshore;23.06461;0;2024-07-02 09:00:00+00:00
1719914400;-3;20.37767;347.57556;Offshore;23.06461;0;2024-07-02 10:00:00+00:00
1719918000;-3;20.37767;347.57556;Offshore;23.06461;0;2024-07-02 11:00:00+00:00
1719921600;-3;26.39465;355.03159;Offshore;31.68135;0;2024-07-02 12:00:00+00:00
1719925200;-3;26.39465;355.03159;Offshore;31.68135;0;2024-07-02 13:00:00+00:00
1719928800;-3;26.39465;355.03159;Offshore;31.68135;0;2024-07-02 14:00:00+00:00
1719932400;-3;33.80814;358.76008;Offshore;40.68;0;2024-07-02 15:00:00+00:00
1719936000;-3;33.80814;358.76008;Offshore;40.68;0;2024-07-02 16:00:00+00:00
1719939600;-3;33.80814;358.76008;Offshore;40.68;0;2024-07-02 17:00:00+00:00
1719943200;-3;34.38612;0.60034;Offshore;42.1436;0;2024-07-02 18:00:00+00:00
1719946800;-3;34.38612;0.60034;Offshore;42.1436;0;2024-07-02 19:00:00+00:00
1719950400;-3;34.38612;0.60034;Offshore;42.1436;0;2024-07-02 20:00:00+00:00
1719954000;-3;36.67093;4.53761;Offshore;45.0;0;2024-07-02 21:00:00+00:00
1719957600;-3;36.67093;4.53761;Offshore;45.0;0;2024-07-02 22:00:00+00:00
1719961200;-3;36.67093;4.53761;Offshore;45.0;0;2024-07-02 23:00:00+00:00
1719964800;-3;35.81092;357.93078;Offshore;45.397;0;2024-07-03 00:00:00+00:00
1719968400;-3;35.81092;357.93078;Offshore;45.397;0;2024-07-03 01:00:00+00:00
1719972000;-3;35.81092;357.93078;Offshore;45.397;0;2024-07-03 02:00:00+00:00
